row_type,cell_id,transform,measurability,drawing_id,param_idx,param,n_lid,n_flip,violation_frac,r_meta,verdict
obs,F07,coord-jitter,MEASURABLE,high_quality_4026,2,"{""q_over_D"":1e-05,""seed"":307}",366,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4542,0,"{""q_over_D"":1e-09,""seed"":101}",373,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4542,1,"{""q_over_D"":1e-07,""seed"":211}",373,1,0.00268097,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4542,2,"{""q_over_D"":1e-05,""seed"":307}",373,1,0.00268097,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4548,0,"{""q_over_D"":1e-09,""seed"":101}",1325,2,0.00150943,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4548,1,"{""q_over_D"":1e-07,""seed"":211}",1325,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4548,2,"{""q_over_D"":1e-05,""seed"":307}",1325,6,0.00452830,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4773,0,"{""q_over_D"":1e-09,""seed"":101}",1202,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4773,1,"{""q_over_D"":1e-07,""seed"":211}",1202,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4773,2,"{""q_over_D"":1e-05,""seed"":307}",1202,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4893,0,"{""q_over_D"":1e-09,""seed"":101}",601,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4893,1,"{""q_over_D"":1e-07,""seed"":211}",601,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_4893,2,"{""q_over_D"":1e-05,""seed"":307}",601,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5011,0,"{""q_over_D"":1e-09,""seed"":101}",766,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5011,1,"{""q_over_D"":1e-07,""seed"":211}",766,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5011,2,"{""q_over_D"":1e-05,""seed"":307}",766,2,0.00261097,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5080,0,"{""q_over_D"":1e-09,""seed"":101}",620,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5080,1,"{""q_over_D"":1e-07,""seed"":211}",620,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5080,2,"{""q_over_D"":1e-05,""seed"":307}",620,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5133,0,"{""q_over_D"":1e-09,""seed"":101}",297,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5133,1,"{""q_over_D"":1e-07,""seed"":211}",297,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5133,2,"{""q_over_D"":1e-05,""seed"":307}",297,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5668,0,"{""q_over_D"":1e-09,""seed"":101}",341,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5668,1,"{""q_over_D"":1e-07,""seed"":211}",341,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5668,2,"{""q_over_D"":1e-05,""seed"":307}",341,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5682,0,"{""q_over_D"":1e-09,""seed"":101}",581,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5682,1,"{""q_over_D"":1e-07,""seed"":211}",581,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5682,2,"{""q_over_D"":1e-05,""seed"":307}",581,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5690,0,"{""q_over_D"":1e-09,""seed"":101}",1060,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5690,1,"{""q_over_D"":1e-07,""seed"":211}",1060,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5690,2,"{""q_over_D"":1e-05,""seed"":307}",1060,2,0.00188679,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5767,0,"{""q_over_D"":1e-09,""seed"":101}",586,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5767,1,"{""q_over_D"":1e-07,""seed"":211}",586,2,0.00341297,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5767,2,"{""q_over_D"":1e-05,""seed"":307}",586,2,0.00341297,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5773,0,"{""q_over_D"":1e-09,""seed"":101}",604,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5773,1,"{""q_over_D"":1e-07,""seed"":211}",604,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5773,2,"{""q_over_D"":1e-05,""seed"":307}",604,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5968,0,"{""q_over_D"":1e-09,""seed"":101}",547,3,0.00548446,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5968,1,"{""q_over_D"":1e-07,""seed"":211}",547,6,0.01096892,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5968,2,"{""q_over_D"":1e-05,""seed"":307}",547,9,0.01645338,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5984,0,"{""q_over_D"":1e-09,""seed"":101}",612,10,0.01633987,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5984,1,"{""q_over_D"":1e-07,""seed"":211}",612,14,0.02287582,,
obs,F07,coord-jitter,MEASURABLE,high_quality_5984,2,"{""q_over_D"":1e-05,""seed"":307}",612,11,0.01797386,,
obs,F07,coord-jitter,MEASURABLE,high_quality_6388,0,"{""q_over_D"":1e-09,""seed"":101}",500,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_6388,1,"{""q_over_D"":1e-07,""seed"":211}",500,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_6388,2,"{""q_over_D"":1e-05,""seed"":307}",500,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_665,0,"{""q_over_D"":1e-09,""seed"":101}",1180,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_665,1,"{""q_over_D"":1e-07,""seed"":211}",1180,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_665,2,"{""q_over_D"":1e-05,""seed"":307}",1180,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_6702,0,"{""q_over_D"":1e-09,""seed"":101}",482,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_6702,1,"{""q_over_D"":1e-07,""seed"":211}",482,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_6702,2,"{""q_over_D"":1e-05,""seed"":307}",482,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7082,0,"{""q_over_D"":1e-09,""seed"":101}",1302,2,0.00153610,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7082,1,"{""q_over_D"":1e-07,""seed"":211}",1302,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7082,2,"{""q_over_D"":1e-05,""seed"":307}",1302,2,0.00153610,,
obs,F07,coord-jitter,MEASURABLE,high_quality_729,0,"{""q_over_D"":1e-09,""seed"":101}",775,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_729,1,"{""q_over_D"":1e-07,""seed"":211}",775,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_729,2,"{""q_over_D"":1e-05,""seed"":307}",775,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_751,0,"{""q_over_D"":1e-09,""seed"":101}",742,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_751,1,"{""q_over_D"":1e-07,""seed"":211}",742,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_751,2,"{""q_over_D"":1e-05,""seed"":307}",742,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7523,0,"{""q_over_D"":1e-09,""seed"":101}",360,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7523,1,"{""q_over_D"":1e-07,""seed"":211}",360,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7523,2,"{""q_over_D"":1e-05,""seed"":307}",360,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7767,0,"{""q_over_D"":1e-09,""seed"":101}",472,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7767,1,"{""q_over_D"":1e-07,""seed"":211}",472,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_7767,2,"{""q_over_D"":1e-05,""seed"":307}",472,2,0.00423729,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8079,0,"{""q_over_D"":1e-09,""seed"":101}",432,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8079,1,"{""q_over_D"":1e-07,""seed"":211}",432,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8079,2,"{""q_over_D"":1e-05,""seed"":307}",432,1,0.00231481,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8151,0,"{""q_over_D"":1e-09,""seed"":101}",389,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8151,1,"{""q_over_D"":1e-07,""seed"":211}",389,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8151,2,"{""q_over_D"":1e-05,""seed"":307}",389,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8661,0,"{""q_over_D"":1e-09,""seed"":101}",809,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8661,1,"{""q_over_D"":1e-07,""seed"":211}",809,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_8661,2,"{""q_over_D"":1e-05,""seed"":307}",809,4,0.00494438,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9002,0,"{""q_over_D"":1e-09,""seed"":101}",679,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9002,1,"{""q_over_D"":1e-07,""seed"":211}",679,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9002,2,"{""q_over_D"":1e-05,""seed"":307}",679,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9619,0,"{""q_over_D"":1e-09,""seed"":101}",370,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9619,1,"{""q_over_D"":1e-07,""seed"":211}",370,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9619,2,"{""q_over_D"":1e-05,""seed"":307}",370,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9920,0,"{""q_over_D"":1e-09,""seed"":101}",611,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9920,1,"{""q_over_D"":1e-07,""seed"":211}",611,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9920,2,"{""q_over_D"":1e-05,""seed"":307}",611,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9939,0,"{""q_over_D"":1e-09,""seed"":101}",672,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9939,1,"{""q_over_D"":1e-07,""seed"":211}",672,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_9939,2,"{""q_over_D"":1e-05,""seed"":307}",672,4,0.00595238,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1066,0,"{""q_over_D"":1e-09,""seed"":101}",863,2,0.00231750,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1066,1,"{""q_over_D"":1e-07,""seed"":211}",863,2,0.00231750,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1066,2,"{""q_over_D"":1e-05,""seed"":307}",863,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1075,0,"{""q_over_D"":1e-09,""seed"":101}",1709,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1075,1,"{""q_over_D"":1e-07,""seed"":211}",1709,1,0.00058514,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1075,2,"{""q_over_D"":1e-05,""seed"":307}",1709,2,0.00117028,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1089,0,"{""q_over_D"":1e-09,""seed"":101}",687,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1089,1,"{""q_over_D"":1e-07,""seed"":211}",687,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1089,2,"{""q_over_D"":1e-05,""seed"":307}",687,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1101,0,"{""q_over_D"":1e-09,""seed"":101}",705,3,0.00425532,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1101,1,"{""q_over_D"":1e-07,""seed"":211}",705,5,0.00709220,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1101,2,"{""q_over_D"":1e-05,""seed"":307}",705,1,0.00141844,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1162,0,"{""q_over_D"":1e-09,""seed"":101}",1229,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1162,1,"{""q_over_D"":1e-07,""seed"":211}",1229,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1162,2,"{""q_over_D"":1e-05,""seed"":307}",1229,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1220,0,"{""q_over_D"":1e-09,""seed"":101}",1210,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1220,1,"{""q_over_D"":1e-07,""seed"":211}",1210,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1220,2,"{""q_over_D"":1e-05,""seed"":307}",1210,2,0.00165289,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1231,0,"{""q_over_D"":1e-09,""seed"":101}",720,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1231,1,"{""q_over_D"":1e-07,""seed"":211}",720,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1231,2,"{""q_over_D"":1e-05,""seed"":307}",720,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1361,0,"{""q_over_D"":1e-09,""seed"":101}",552,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1361,1,"{""q_over_D"":1e-07,""seed"":211}",552,2,0.00362319,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1361,2,"{""q_over_D"":1e-05,""seed"":307}",552,2,0.00362319,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1425,0,"{""q_over_D"":1e-09,""seed"":101}",920,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1425,1,"{""q_over_D"":1e-07,""seed"":211}",920,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1425,2,"{""q_over_D"":1e-05,""seed"":307}",920,2,0.00217391,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1539,0,"{""q_over_D"":1e-09,""seed"":101}",1001,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1539,1,"{""q_over_D"":1e-07,""seed"":211}",1001,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1539,2,"{""q_over_D"":1e-05,""seed"":307}",1001,2,0.00199800,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1611,0,"{""q_over_D"":1e-09,""seed"":101}",371,4,0.01078167,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1611,1,"{""q_over_D"":1e-07,""seed"":211}",371,4,0.01078167,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1611,2,"{""q_over_D"":1e-05,""seed"":307}",371,5,0.01347709,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_163,0,"{""q_over_D"":1e-09,""seed"":101}",1338,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_163,1,"{""q_over_D"":1e-07,""seed"":211}",1338,2,0.00149477,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_163,2,"{""q_over_D"":1e-05,""seed"":307}",1338,8,0.00597907,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1632,0,"{""q_over_D"":1e-09,""seed"":101}",656,2,0.00304878,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1632,1,"{""q_over_D"":1e-07,""seed"":211}",656,2,0.00304878,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1632,2,"{""q_over_D"":1e-05,""seed"":307}",656,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1654,0,"{""q_over_D"":1e-09,""seed"":101}",422,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1654,1,"{""q_over_D"":1e-07,""seed"":211}",422,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1654,2,"{""q_over_D"":1e-05,""seed"":307}",422,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1660,0,"{""q_over_D"":1e-09,""seed"":101}",450,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1660,1,"{""q_over_D"":1e-07,""seed"":211}",450,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1660,2,"{""q_over_D"":1e-05,""seed"":307}",450,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1691,0,"{""q_over_D"":1e-09,""seed"":101}",633,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1691,1,"{""q_over_D"":1e-07,""seed"":211}",633,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1691,2,"{""q_over_D"":1e-05,""seed"":307}",633,2,0.00315956,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1699,0,"{""q_over_D"":1e-09,""seed"":101}",1230,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1699,1,"{""q_over_D"":1e-07,""seed"":211}",1230,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1699,2,"{""q_over_D"":1e-05,""seed"":307}",1230,6,0.00487805,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1717,0,"{""q_over_D"":1e-09,""seed"":101}",748,3,0.00401070,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1717,1,"{""q_over_D"":1e-07,""seed"":211}",748,2,0.00267380,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1717,2,"{""q_over_D"":1e-05,""seed"":307}",748,2,0.00267380,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1848,0,"{""q_over_D"":1e-09,""seed"":101}",411,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1848,1,"{""q_over_D"":1e-07,""seed"":211}",411,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1848,2,"{""q_over_D"":1e-05,""seed"":307}",411,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1916,0,"{""q_over_D"":1e-09,""seed"":101}",447,4,0.00894855,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1916,1,"{""q_over_D"":1e-07,""seed"":211}",447,1,0.00223714,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1916,2,"{""q_over_D"":1e-05,""seed"":307}",447,2,0.00447427,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1967,0,"{""q_over_D"":1e-09,""seed"":101}",1118,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1967,1,"{""q_over_D"":1e-07,""seed"":211}",1118,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_1967,2,"{""q_over_D"":1e-05,""seed"":307}",1118,2,0.00178891,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_20026,0,"{""q_over_D"":1e-09,""seed"":101}",553,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_20026,1,"{""q_over_D"":1e-07,""seed"":211}",553,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_20026,2,"{""q_over_D"":1e-05,""seed"":307}",553,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2069,0,"{""q_over_D"":1e-09,""seed"":101}",484,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2069,1,"{""q_over_D"":1e-07,""seed"":211}",484,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2069,2,"{""q_over_D"":1e-05,""seed"":307}",484,2,0.00413223,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2080,0,"{""q_over_D"":1e-09,""seed"":101}",1386,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2080,1,"{""q_over_D"":1e-07,""seed"":211}",1386,1,0.00072150,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2080,2,"{""q_over_D"":1e-05,""seed"":307}",1386,5,0.00360750,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_24,0,"{""q_over_D"":1e-09,""seed"":101}",2308,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_24,1,"{""q_over_D"":1e-07,""seed"":211}",2308,2,0.00086655,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_24,2,"{""q_over_D"":1e-05,""seed"":307}",2308,5,0.00216638,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2528,0,"{""q_over_D"":1e-09,""seed"":101}",507,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2528,1,"{""q_over_D"":1e-07,""seed"":211}",507,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2528,2,"{""q_over_D"":1e-05,""seed"":307}",507,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2567,0,"{""q_over_D"":1e-09,""seed"":101}",2035,5,0.00245700,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2567,1,"{""q_over_D"":1e-07,""seed"":211}",2035,4,0.00196560,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2567,2,"{""q_over_D"":1e-05,""seed"":307}",2035,10,0.00491400,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2572,0,"{""q_over_D"":1e-09,""seed"":101}",2139,10,0.00467508,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2572,1,"{""q_over_D"":1e-07,""seed"":211}",2139,5,0.00233754,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2572,2,"{""q_over_D"":1e-05,""seed"":307}",2139,6,0.00280505,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2575,0,"{""q_over_D"":1e-09,""seed"":101}",1322,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2575,1,"{""q_over_D"":1e-07,""seed"":211}",1322,1,0.00075643,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_2575,2,"{""q_over_D"":1e-05,""seed"":307}",1322,3,0.00226929,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_303,0,"{""q_over_D"":1e-09,""seed"":101}",842,2,0.00237530,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_303,1,"{""q_over_D"":1e-07,""seed"":211}",842,2,0.00237530,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_303,2,"{""q_over_D"":1e-05,""seed"":307}",842,8,0.00950119,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3096,0,"{""q_over_D"":1e-09,""seed"":101}",1184,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3096,1,"{""q_over_D"":1e-07,""seed"":211}",1184,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3096,2,"{""q_over_D"":1e-05,""seed"":307}",1184,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3164,0,"{""q_over_D"":1e-09,""seed"":101}",1243,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3164,1,"{""q_over_D"":1e-07,""seed"":211}",1243,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3164,2,"{""q_over_D"":1e-05,""seed"":307}",1243,2,0.00160901,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3207,0,"{""q_over_D"":1e-09,""seed"":101}",1129,2,0.00177148,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3207,1,"{""q_over_D"":1e-07,""seed"":211}",1129,2,0.00177148,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3207,2,"{""q_over_D"":1e-05,""seed"":307}",1129,2,0.00177148,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3209,0,"{""q_over_D"":1e-09,""seed"":101}",969,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3209,1,"{""q_over_D"":1e-07,""seed"":211}",969,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3209,2,"{""q_over_D"":1e-05,""seed"":307}",969,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_333,0,"{""q_over_D"":1e-09,""seed"":101}",649,2,0.00308166,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_333,1,"{""q_over_D"":1e-07,""seed"":211}",649,2,0.00308166,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_333,2,"{""q_over_D"":1e-05,""seed"":307}",649,2,0.00308166,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3541,0,"{""q_over_D"":1e-09,""seed"":101}",983,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3541,1,"{""q_over_D"":1e-07,""seed"":211}",983,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3541,2,"{""q_over_D"":1e-05,""seed"":307}",983,2,0.00203459,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_361,0,"{""q_over_D"":1e-09,""seed"":101}",1875,19,0.01013333,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_361,1,"{""q_over_D"":1e-07,""seed"":211}",1875,4,0.00213333,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_361,2,"{""q_over_D"":1e-05,""seed"":307}",1875,7,0.00373333,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3838,0,"{""q_over_D"":1e-09,""seed"":101}",471,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3838,1,"{""q_over_D"":1e-07,""seed"":211}",471,2,0.00424628,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3838,2,"{""q_over_D"":1e-05,""seed"":307}",471,0,0.00000000,,
obs,F07,coord-jitter,MEASURABLE,high_quality_architectural_3872,0,"{""q_over_D"":1e-09,""seed"":101}",677,0,0.00000000,,
